,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_ID,Outlet_Age,price/weight,Outlet_Identifier_HIGH,Outlet_Identifier_LOW,Outlet_Identifier_MED,Item_MRP_Group_A,Item_MRP_Group_B,Item_MRP_Group_C,Item_MRP_Group_D
7665,6.36,0,-2.1101032026465583,45.906,0,2,1,1118.544,2,6,7.217924528301886,0,0,1,1,0,0,0
7666,6.135,0,-2.1673957018589967,160.9236,1,3,3,2255.7304,0,28,26.23041564792176,1,0,0,0,0,1,0
7667,4.805,1,-3.320797099464471,123.9704,0,2,1,2253.0672,2,11,25.80029136316337,0,0,1,0,1,0,0
7668,14.85,0,-2.7980653284728714,254.8698,2,3,1,4819.7262,1,26,17.162949494949494,0,0,1,0,0,0,1
7669,14.5,0,-3.939437163064862,161.621,2,3,1,2120.573,1,26,11.146275862068967,0,0,1,0,0,1,0
7670,10.3,1,-2.994323745994839,77.896,0,1,1,1278.336,2,16,7.5627184466019415,0,0,1,0,1,0,0
7671,12.15,0,-2.776178517852905,37.9532,0,2,1,1078.596,2,9,3.1237201646090536,0,0,1,1,0,0,0
7672,11.5,0,-3.074400118451308,120.3124,0,2,1,474.0496,2,11,10.461947826086956,0,0,1,0,1,0,0
7673,19.1,0,-1.7300811946986494,174.0422,0,1,1,1724.422,1,16,9.112157068062826,0,0,1,0,0,1,0
7674,15.6,1,-2.524138871167501,168.7132,0,1,0,338.2264,2,28,10.814948717948718,0,1,0,0,0,1,0
7675,15.5,1,-2.5762374044180545,265.1568,1,3,2,2109.2544,2,4,17.106890322580643,0,0,1,0,0,0,1
7676,7.31,0,-3.6197662751975472,110.357,0,1,1,3185.853,2,16,15.096716826265391,0,0,1,0,1,0,0
7677,18.7,0,-2.416897075979796,257.3672,2,3,1,2045.3376,2,26,13.762951871657755,0,0,1,0,0,0,1
7678,7.0,0,-1.8886255582315707,107.028,2,3,1,2876.256,2,26,15.289714285714286,0,0,1,0,1,0,0
7679,12.5,0,-2.187441582265081,121.144,0,2,1,1438.128,2,9,9.69152,0,0,1,0,1,0,0
7680,9.395,0,-3.219830355287446,84.0908,0,1,1,419.454,1,16,8.950590739755189,0,0,1,0,1,0,0
7681,10.5,1,-3.032250687608592,45.9376,0,1,1,575.2512,2,16,4.375009523809524,0,0,1,1,0,0,0
7682,5.785,1,-2.735353902745564,262.1252,0,3,0,786.9756,2,15,45.31118409680207,0,1,0,0,0,0,1
7683,16.7,1,-3.1539026247797146,120.7782,1,1,1,1072.6038,2,14,7.23222754491018,0,0,1,0,1,0,0
7684,5.845,1,-2.252069969803179,214.4218,1,1,1,5343.045,2,14,36.684653550042775,0,0,1,0,0,0,1
7685,9.395,0,-2.2657592066892795,235.8932,0,1,1,942.7728,2,16,25.108376796168177,0,0,1,0,0,0,1
7686,5.94,0,-3.351583185671649,179.8344,1,3,2,1249.0408,2,4,30.27515151515151,0,0,1,0,0,1,0
7687,6.15,0,-3.0734300444088247,97.8384,0,2,1,2069.3064,2,9,15.908682926829266,0,0,1,0,1,0,0
7688,20.35,0,-2.802005207568858,234.2616,0,2,1,4687.232,2,9,11.511626535626535,0,0,1,0,0,0,1
7689,17.1,1,-2.546595832548414,141.8838,0,3,0,280.9676,2,15,8.297298245614035,0,1,0,0,0,1,0
7690,20.75,0,-2.421048657657775,192.2478,1,3,3,7943.6598,2,28,9.264954216867471,1,0,0,0,0,1,0
7691,5.765,0,-2.5017186426925337,36.7164,2,3,1,849.5608,2,26,6.368846487424111,0,0,1,1,0,0,0
7692,12.65,0,-2.0896800891834326,107.7938,0,2,1,2251.0698,2,6,8.521249011857707,0,0,1,0,1,0,0
7693,10.5,1,-4.306159895771803,140.0154,2,3,1,3119.9388,2,26,13.3348,0,0,1,0,0,1,0
7694,18.25,0,-2.5554160105637984,260.2962,2,3,1,1035.9848,2,26,14.262805479452055,0,0,1,0,0,0,1
7695,11.65,0,-2.2094352040294987,149.8024,1,3,2,1821.6288,2,4,12.858575107296138,0,0,1,0,0,1,0
7696,19.2,0,-2.301840130547487,110.2886,0,1,1,778.3202,2,16,5.744197916666667,0,0,1,0,1,0,0
7697,15.7,0,-3.2890301920587772,182.7634,1,1,1,3453.5046,0,14,11.640980891719746,0,0,1,0,0,1,0
7698,10.3,1,-2.995156259481954,80.096,2,3,1,239.688,2,26,7.77631067961165,0,0,1,0,1,0,0
7699,13.65,0,-2.560914041312503,56.893,0,1,1,1188.453,1,16,4.167985347985348,0,0,1,1,0,0,0
7700,16.6,0,-4.122915903363872,108.8596,2,3,1,970.7364,1,26,6.557807228915662,0,0,1,0,1,0,0
7701,9.6,0,-2.964780810446964,258.462,0,2,1,4673.916,2,11,26.923125,0,0,1,0,0,0,1
7702,11.85,1,-2.888277376644524,50.5666,2,3,1,922.7988,2,26,4.267223628691983,0,0,1,1,0,0,0
7703,17.75,1,-2.71301031716433,154.1656,0,1,0,617.8624,2,28,8.685385915492958,0,1,0,0,0,1,0
7704,8.6,0,-3.4212287873261102,141.2154,1,1,1,709.077,1,14,16.420395348837207,0,0,1,0,0,1,0
7705,20.7,1,-3.0472072476021865,213.9876,0,1,1,2143.876,2,16,10.337565217391305,0,0,1,0,0,0,1
7706,11.8,1,-2.56194644970552,35.7558,0,2,1,577.2486,2,6,3.0301525423728815,0,0,1,1,0,0,0
7707,11.85,1,-2.4339173512024916,162.5526,0,1,0,328.9052,2,28,13.717518987341773,0,1,0,0,0,1,0
7708,12.6,1,-2.600700618450376,255.9356,1,3,2,4832.3764,2,4,20.312349206349207,0,0,1,0,0,0,1
7709,20.7,0,-2.3769389553762923,77.667,1,1,1,2220.443,0,14,3.7520289855072466,0,0,1,0,1,0,0
7710,15.85,0,-3.8838689272136593,41.6112,1,3,2,255.6672,1,4,2.6253123028391165,0,0,1,1,0,0,0
7711,6.36,0,-5.119569688457409,163.6526,0,1,1,1151.1682,1,16,25.731540880503143,0,0,1,0,0,1,0
7712,9.3,1,-3.396509019229072,156.6314,1,1,1,1241.0512,2,14,16.842086021505377,0,0,1,0,0,1,0
7713,15.1,0,-1.7921024260310168,157.6604,0,1,0,316.9208,2,28,10.441086092715233,0,1,0,0,0,1,0
7714,20.7,0,-3.8372700948633467,157.0288,0,2,1,2985.4472,2,6,7.585932367149758,0,0,1,0,0,1,0
7715,5.8,0,-2.03774963828005,88.7172,1,3,3,3301.0364,2,28,15.296068965517243,1,0,0,0,1,0,0
7716,18.85,1,-2.6873780108090717,120.344,1,1,1,1797.66,2,14,6.384297082228116,0,0,1,0,1,0,0
7717,16.6,0,-3.5908825957557013,176.6344,0,2,1,2676.516,1,9,10.640626506024095,0,0,1,0,0,1,0
7718,12.5,0,-2.2687416190048406,170.8448,0,1,1,4942.8992,1,16,13.667584,0,0,1,0,0,1,0
7719,7.02,0,-3.2226020034570353,83.825,0,2,1,1414.825,0,6,11.940883190883191,0,0,1,0,1,0,0
7720,12.85,0,-1.7819318508542503,45.906,2,3,1,885.514,2,26,3.5724513618677043,0,0,1,1,0,0,0
7721,7.855,1,-1.8188911304807893,36.2848,1,3,2,1155.8288,2,4,4.619325270528325,0,0,1,1,0,0,0
7722,19.35,1,-2.5672727614754876,113.4518,0,2,1,1593.9252,2,9,5.863142118863049,0,0,1,0,1,0,0
7723,17.5,0,-4.161002126947502,184.8266,0,2,1,2766.399,2,11,10.561520000000002,0,0,1,0,0,1,0
7724,17.75,1,-2.6935602197754447,187.624,0,2,1,1491.392,2,11,10.570366197183098,0,0,1,0,0,1,0
7725,13.15,0,-2.873218118425174,143.4812,1,1,1,854.8872,0,14,10.911117870722434,0,0,1,0,0,1,0
7726,5.365,1,-1.964587149427248,173.7764,0,2,1,4637.9628,2,9,32.39075489282386,0,0,1,0,0,1,0
7727,13.1,0,-5.103572137492814,187.5898,0,2,1,2432.1674,2,11,14.319832061068702,0,0,1,0,0,1,0
7728,7.075,0,-3.789241726272661,97.0068,0,2,1,1944.136,2,11,13.71120848056537,0,0,1,0,1,0,0
7729,9.3,0,-2.706491456575915,180.5292,0,2,1,2189.1504,2,9,19.41174193548387,0,0,1,0,0,1,0
7730,12.3,0,-1.680660847236287,37.2874,0,3,0,176.437,2,15,3.031495934959349,0,1,0,1,0,0,0
7731,16.2,1,-4.095976973881309,95.8726,2,3,1,1076.5986,2,26,5.918061728395062,0,0,1,0,1,0,0
7732,18.85,0,-3.2039881237049146,244.0144,0,2,1,5635.3312,1,6,12.945061007957559,0,0,1,0,0,0,1
7733,8.01,0,-2.6516639886663707,34.2532,1,3,2,467.3916,0,4,4.276304619225968,0,0,1,1,0,0,0
7734,15.85,1,-4.3810311303527785,38.748,0,1,0,79.896,2,28,2.4446687697160883,0,1,0,1,0,0,0
7735,19.2,1,-3.780651556303006,183.495,1,3,3,4577.375,2,28,9.557031250000001,1,0,0,0,0,1,0
7736,17.35,1,-3.1826829602560975,93.0804,0,1,1,826.9236,2,16,5.364864553314121,0,0,1,0,1,0,0
7737,7.05,1,-2.895172913018226,222.5088,1,3,3,7158.6816,2,28,31.561531914893617,1,0,0,0,0,0,1
7738,14.65,0,-2.4805287029972978,163.4552,1,3,2,2599.2832,1,4,11.157351535836177,0,0,1,0,0,1,0
7739,12.8,0,-2.5764213953738393,96.541,0,2,1,3765.099,2,9,7.542265625,0,0,1,0,1,0,0
7740,10.3,0,-2.1510122701296184,158.363,1,3,3,4068.038,1,28,15.375048543689319,1,0,0,0,0,1,0
7741,6.65,0,-2.9321972745263407,147.7734,0,2,1,2078.6276,2,9,22.221563909774435,0,0,1,0,0,1,0
7742,6.675,0,-3.8328281185916095,35.6874,2,3,1,952.7598,1,26,5.346426966292134,0,0,1,1,0,0,0
7743,6.69,1,-3.295196685963306,176.837,1,3,2,1411.496,2,4,26.43303437967115,0,0,1,0,0,1,0
7744,9.695,1,-1.493401294210608,223.1404,0,1,0,450.0808,2,28,23.016028880866426,0,1,0,0,0,0,1
7745,7.6,1,-1.9470136416794077,171.7448,0,2,1,4431.5648,2,11,22.598000000000003,0,0,1,0,0,1,0
7746,7.51,0,-2.265996311490119,110.6544,2,3,1,1901.5248,2,26,14.734274300932091,0,0,1,0,1,0,0
7747,17.25,1,-1.8424770388506018,62.4194,1,3,3,2291.0178,2,28,3.618515942028986,1,0,0,1,0,0,0
7748,5.305,1,-2.4968840533655716,185.7608,0,1,0,1470.0864,2,28,35.01617342130066,0,1,0,0,0,1,0
7749,11.0,1,-2.432157008987879,156.863,0,1,1,2972.797,2,16,14.260272727272728,0,0,1,0,0,1,0
7750,16.35,0,-1.8416051298379232,194.711,0,1,0,196.411,1,28,11.908929663608562,0,1,0,0,0,1,0
7751,17.25,1,-3.047894282006469,95.8068,1,3,2,1263.6884,2,4,5.554017391304347,0,0,1,0,1,0,0
7752,12.15,0,-4.174306568152111,208.9928,1,3,3,9678.0688,2,28,17.201053497942386,1,0,0,0,0,0,1
7753,8.52,0,-3.049608965198411,150.6682,0,1,0,457.4046,0,28,17.684061032863852,0,1,0,0,0,1,0
7754,6.36,0,-2.11657619281425,45.406,2,3,1,1118.544,2,26,7.139308176100628,0,0,1,1,0,0,0
7755,11.15,0,-3.4348778129591637,163.2526,2,3,1,1480.0734,1,26,14.641488789237668,0,0,1,0,0,1,0
7756,14.5,1,-2.058549578513713,104.5332,1,3,3,2563.33,2,28,7.209186206896551,1,0,0,0,1,0,0
7757,18.0,0,-3.047591306889014,170.5422,0,2,1,3103.9596,1,11,9.474566666666668,0,0,1,0,0,1,0
7758,7.825,1,-1.897207535384981,158.8288,0,2,1,1414.1592,2,9,20.297610223642174,0,0,1,0,0,1,0
7759,14.85,0,-2.282139319619474,254.2698,0,3,0,1775.6886,1,15,17.122545454545456,0,1,0,0,0,0,1
7760,9.0,0,-2.169427100074517,174.937,0,1,0,176.437,2,28,19.437444444444445,0,1,0,0,0,1,0
7761,20.5,1,-3.9536913997103085,83.7592,2,3,1,1403.5064,2,26,4.085814634146342,0,0,1,0,1,0,0
7762,10.395,0,-2.1863628124603083,60.622,0,2,1,778.986,2,11,5.8318422318422325,0,0,1,1,0,0,0
7763,9.0,0,-2.6859987660354183,36.019,0,1,0,73.238,0,28,4.002111111111111,0,1,0,1,0,0,0
7764,13.3,1,-2.6366955548023445,60.8536,0,2,1,918.804,2,11,4.575458646616541,0,0,1,1,0,0,0
7765,8.975,1,-2.9474413387407044,83.6224,1,3,3,3494.1184,2,28,9.317259052924792,1,0,0,0,1,0,0
7766,19.35,1,-2.5650576783280297,114.8518,0,2,1,1707.777,2,11,5.935493540051679,0,0,1,0,1,0,0
7767,16.5,1,-2.527761847365455,102.1332,1,1,1,1743.0644,2,14,6.189890909090909,0,0,1,0,1,0,0
7768,5.63,1,-3.708231339809376,102.8306,2,3,1,1986.0814,2,26,18.264760213143873,0,0,1,0,1,0,0
7769,12.35,0,-3.6197284617954093,58.9246,1,3,2,926.7936,2,4,4.771222672064777,0,0,1,1,0,0,0
7770,9.8,0,-3.7118301377438705,116.4492,0,2,1,2780.3808,1,11,11.882571428571428,0,0,1,0,1,0,0
7771,5.305,1,-3.052932071779673,181.9608,1,3,2,2388.8904,2,4,34.29986804901037,0,0,1,0,0,1,0
7772,18.5,1,-3.089285942926397,146.3102,1,1,1,3645.255,2,14,7.90865945945946,0,0,1,0,0,1,0
7773,10.695,1,-2.52794731310966,156.1972,0,1,1,1869.5664,2,16,14.604693782141188,0,0,1,0,0,1,0
7774,6.525,0,-2.39902488356845,86.4882,0,2,1,1631.8758,1,6,13.254896551724139,0,0,1,0,1,0,0
7775,12.35,1,-3.386899554485127,198.1426,1,1,1,3757.1094,2,14,16.043935222672065,0,0,1,0,0,1,0
7776,7.935,0,-3.4504693833966646,261.091,0,2,1,2366.919,1,9,32.90371770636421,0,0,1,0,0,0,1
7777,15.85,1,-2.2802157820581326,47.1744,0,3,0,90.5488,2,15,2.9763028391167192,0,1,0,1,0,0,0
7778,5.615,0,-2.4158011900393452,121.973,0,1,1,2463.46,1,16,21.722707034728405,0,0,1,0,1,0,0
7779,10.5,0,-2.946720971932486,90.783,2,3,1,1258.362,2,26,8.646,0,0,1,0,1,0,0
7780,17.2,1,-2.869750830204979,223.8088,1,3,3,5592.72,2,28,13.01213953488372,1,0,0,0,0,0,1
7781,8.85,0,-2.9196853352677854,182.7292,1,1,1,4925.5884,2,14,20.64736723163842,0,0,1,0,0,1,0
7782,13.1,1,-3.119203083977506,180.3318,0,1,1,2345.6134,2,16,13.765786259541985,0,0,1,0,0,1,0
7783,9.8,0,-3.0584903433028954,101.3016,1,3,3,2327.6368,2,28,10.336897959183672,1,0,0,0,1,0,0
7784,15.1,0,-2.8854529471052364,140.2496,0,2,1,2681.8424,1,9,9.28805298013245,0,0,1,0,0,1,0
7785,17.7,1,-2.0026023598200995,184.4924,2,3,1,3146.5708,2,26,10.42329943502825,0,0,1,0,0,1,0
7786,14.65,0,-1.9858104289017435,49.7692,0,2,1,837.5764,2,11,3.397215017064846,0,0,1,1,0,0,0
7787,16.35,0,-3.4253191052406735,165.7842,0,1,1,2652.5472,2,16,10.139706422018348,0,0,1,0,0,1,0
7788,19.85,0,-5.2467206681921255,264.5884,0,2,1,5829.7448,2,6,13.329390428211585,0,0,1,0,0,0,1
7789,6.715,1,-2.1051043855924325,43.5454,0,2,1,838.908,2,11,6.484795234549516,0,0,1,1,0,0,0
7790,20.85,0,-3.285978350257128,192.5478,0,1,1,2906.217,2,16,9.234906474820143,0,0,1,0,0,1,0
7791,9.5,1,-2.2633439954331434,79.796,1,3,3,4074.696,2,28,8.399578947368422,1,0,0,0,1,0,0
7792,17.1,0,-2.9157676181572234,85.3566,2,3,1,1775.6886,2,26,4.991614035087719,0,0,1,0,1,0,0
7793,17.5,0,-3.734851855907139,258.6304,0,1,0,516.6608,2,28,14.778880000000001,0,1,0,0,0,0,1
7794,17.85,0,-2.721171900282075,147.805,0,2,1,1947.465,2,9,8.280392156862744,0,0,1,0,0,1,0
7795,19.6,0,-3.039521081382436,45.077,2,3,1,605.878,1,26,2.29984693877551,0,0,1,1,0,0,0
7796,18.1,0,-3.0220057790973867,125.9336,1,3,3,7158.6816,1,28,6.957657458563535,1,0,0,0,1,0,0
7797,12.5,0,-4.995970992472593,41.7112,0,1,1,383.5008,1,16,3.336896,0,0,1,1,0,0,0
7798,15.85,1,-2.7932833056105357,45.6744,0,2,1,633.8416,2,11,2.881665615141956,0,0,1,1,0,0,0
7799,6.78,1,-2.689842933951847,227.4694,0,1,1,3197.1716,2,16,33.55005899705015,0,0,1,0,0,0,1
7800,19.6,1,-3.180528185040234,47.6376,0,2,1,335.5632,2,9,2.4304897959183673,0,0,1,1,0,0,0
7801,17.5,0,-2.318127106807953,171.7738,0,2,1,2432.8332,0,6,9.815645714285713,0,0,1,0,0,1,0
7802,20.75,0,-2.217044030553954,160.9578,0,2,1,1444.1202,2,11,7.757002409638554,0,0,1,0,0,1,0
7803,12.85,0,-3.491062900569832,254.704,1,3,3,3036.048,2,28,19.821322957198444,1,0,0,0,0,0,1
7804,9.3,0,-2.613354641956654,189.1846,0,3,0,382.1692,0,15,20.34243010752688,0,1,0,0,0,1,0
7805,17.75,0,-2.3259310207715957,242.4196,0,2,1,5543.4508,1,9,13.657442253521127,0,0,1,0,0,0,1
7806,17.0,0,-1.9955104258273673,171.5106,1,1,1,1539.9954,2,14,10.088858823529412,0,0,1,0,0,1,0
7807,13.0,1,-2.0948465681323247,63.6484,0,1,0,65.2484,2,28,4.896030769230769,0,1,0,1,0,0,0
7808,4.555,1,-3.371777093867663,110.1544,2,3,1,1230.3984,2,26,24.18318331503842,0,0,1,0,1,0,0
7809,10.1,1,-2.4114073937214724,225.5088,0,3,0,1342.2528,2,15,22.32760396039604,0,1,0,0,0,0,1
7810,20.7,1,-2.1061169641390918,119.7466,1,1,1,2003.3922,2,14,5.784859903381642,0,0,1,0,1,0,0
7811,8.785,0,-3.8815443836318964,153.0656,0,2,1,4170.5712,0,11,17.423517359134888,0,0,1,0,0,1,0
7812,17.75,0,-1.8106484174561082,239.3196,0,3,0,723.0588,1,15,13.482794366197183,0,1,0,0,0,0,1
7813,19.25,0,-1.7248888096406245,54.9956,0,1,0,109.1912,2,28,2.8569142857142857,0,1,0,1,0,0,0
7814,5.465,1,-3.023605158353335,129.2626,0,2,1,1311.626,2,11,23.652808783165597,0,0,1,0,1,0,0
7815,17.6,0,-1.7707007135445152,89.5856,0,1,0,175.7712,0,28,5.090090909090908,0,1,0,0,1,0,0
7816,16.75,0,-3.1048934470147334,187.4556,1,3,3,7510.224,2,28,11.191379104477612,1,0,0,0,0,1,0
7817,9.695,0,-2.176942562023662,156.9604,1,3,3,1584.604,1,28,16.18982980917999,1,0,0,0,0,1,0
7818,17.75,0,-2.844406030123137,249.575,0,3,0,499.35,2,15,14.060563380281689,0,1,0,0,0,0,1
7819,16.2,1,-4.095333591150009,97.4726,0,2,1,1174.4712,2,9,6.016827160493827,0,0,1,0,1,0,0
7820,20.35,1,-1.8901782611642988,79.2276,0,2,1,649.8208,2,9,3.8932481572481565,0,0,1,0,1,0,0
7821,8.185,0,-3.2455246464633625,115.4808,0,2,1,820.2656,2,6,14.108833231521075,0,0,1,0,1,0,0
7822,20.5,0,-3.8781546193024354,88.183,1,3,2,719.064,2,4,4.3016097560975615,0,0,1,0,1,0,0
7823,8.42,0,-2.1870287033639038,64.3168,0,2,1,703.0848,1,9,7.638574821852732,0,0,1,1,0,0,0
7824,10.0,0,-3.07658840029647,141.818,0,2,1,838.908,2,6,14.1818,0,0,1,0,0,1,0
7825,7.5,0,-2.976759107813013,122.4072,1,3,2,2572.6512,2,4,16.32096,0,0,1,0,1,0,0
7826,6.42,0,-2.933476455802498,177.6002,1,3,3,8417.7094,2,28,27.663582554517134,1,0,0,0,0,1,0
7827,10.6,0,-4.499755411802286,43.8454,0,2,1,671.1264,2,11,4.136358490566038,0,0,1,1,0,0,0
7828,20.6,1,-2.5635707731457105,177.2344,0,3,0,892.172,2,15,8.603611650485435,0,1,0,0,0,1,0
7829,7.51,0,-4.0544695055059625,230.801,1,3,3,5283.123,2,28,30.73249001331558,1,0,0,0,0,0,1
7830,16.2,0,-3.939529257592559,153.9972,1,3,2,1246.3776,0,4,9.506,0,0,1,0,0,1,0
7831,20.25,1,-4.4176023317768935,183.5924,0,2,1,2406.2012,2,6,9.06629135802469,0,0,1,0,0,1,0
7832,12.15,0,-2.528793160143972,36.6506,1,3,2,493.3578,1,4,3.0165102880658434,0,0,1,1,0,0,0
7833,18.25,0,-2.5925257942285365,125.9046,1,3,3,4482.1656,2,28,6.898882191780822,1,0,0,0,1,0,0
7834,8.21,0,-3.1029325026695544,88.5198,0,2,1,1133.8574,2,9,10.781948842874543,0,0,1,0,1,0,0
7835,6.63,1,-4.000300165000831,57.7588,0,3,0,57.2588,2,15,8.711734539969834,0,1,0,1,0,0,0
7836,6.935,1,-3.188154300791498,101.8332,2,3,1,2255.7304,2,26,14.683950973323721,0,0,1,0,1,0,0
7837,11.5,1,-3.8887851089609677,88.254,1,3,3,2510.066,2,28,7.6742608695652175,1,0,0,0,1,0,0
7838,15.0,1,-1.8238390775131073,185.8266,0,2,1,1844.266,2,9,12.388440000000001,0,0,1,0,0,1,0
7839,7.825,0,-1.6816438223479508,255.4698,0,1,1,5073.396,1,16,32.64789776357827,0,0,1,0,0,0,1
7840,10.695,0,-2.85089898612771,61.4536,0,1,1,428.7752,2,16,5.746012155212716,0,0,1,1,0,0,0
7841,18.85,0,-2.1669667350141144,162.0578,0,2,1,3209.156,0,9,8.597230769230768,0,0,1,0,0,1,0
7842,12.1,1,-2.7924543924831258,53.2614,1,1,1,386.8298,0,14,4.401768595041323,0,0,1,1,0,0,0
7843,8.945,1,-2.432424167764435,261.091,0,2,1,3418.883,2,11,29.18848518725545,0,0,1,0,0,0,1
7844,8.975,1,-2.9410335043836584,86.6224,1,1,1,1704.448,2,14,9.651520891364903,0,0,1,0,1,0,0
7845,20.2,0,-2.184838973574614,124.4046,1,1,1,1120.5414,1,14,6.158643564356436,0,0,1,0,1,0,0
7846,6.76,1,-3.5369915037578292,80.696,1,3,2,559.272,2,4,11.937278106508876,0,0,1,0,1,0,0
7847,9.0,0,-3.934973668593759,168.1474,0,2,1,4211.185,1,11,18.683044444444445,0,0,1,0,0,1,0
7848,20.2,0,-2.1843665255287443,123.1046,0,2,1,1120.5414,1,11,6.094287128712872,0,0,1,0,1,0,0
7849,19.0,0,-2.112711547719003,189.1872,0,1,1,567.2616,1,16,9.957221052631578,0,0,1,0,0,1,0
7850,15.1,1,-3.9161516164256356,129.431,2,3,1,3505.437,2,26,8.57158940397351,0,0,1,0,1,0,0
7851,14.1,0,-2.409978807533925,142.7496,1,1,1,3528.74,2,14,10.124085106382978,0,0,1,0,0,1,0
7852,20.2,1,-2.1083122877263434,94.9752,1,1,1,1342.2528,2,14,4.701742574257426,0,0,1,0,1,0,0
7853,11.395,1,-2.670029361355356,232.9616,1,3,3,3515.424,2,28,20.44419482229048,1,0,0,0,0,0,1
7854,7.365,0,-1.8376367577419968,92.712,1,3,3,3635.268,2,28,12.588187372708758,1,0,0,0,1,0,0
7855,19.7,0,-4.0223842818510525,98.1726,1,3,3,978.726,1,28,4.983380710659898,1,0,0,0,1,0,0
7856,11.35,1,-3.7631920071929086,183.3608,1,3,3,6064.1064,2,28,16.155136563876653,1,0,0,0,0,1,0
7857,20.25,0,-1.9080265996995072,108.8938,0,2,1,3644.5892,1,11,5.377471604938272,0,0,1,0,1,0,0
7858,14.85,0,-4.036079359765369,187.7214,0,3,0,188.4214,2,15,12.641171717171718,0,1,0,0,0,1,0
7859,20.7,0,-2.722817218788909,149.7366,0,3,0,151.1366,1,15,7.233652173913044,0,1,0,0,0,1,0
7860,5.15,1,-2.7919566923330907,122.1388,0,2,1,2352.9372,2,11,23.71627184466019,0,0,1,0,1,0,0
7861,19.1,0,-2.1385499769881617,43.2796,0,1,0,41.2796,1,28,2.2659476439790573,0,1,0,1,0,0,0
7862,12.6,1,-3.181506102588201,124.3072,2,3,1,5022.7952,2,26,9.865650793650794,0,0,1,0,1,0,0
7863,10.1,0,-3.7213239299094103,114.915,1,1,1,2796.36,2,14,11.37772277227723,0,0,1,0,1,0,0
7864,15.25,1,-2.7140286263264057,179.666,0,2,1,6471.576,2,6,11.781377049180328,0,0,1,0,0,1,0
7865,10.5,1,-4.509484622103733,167.1842,0,2,1,2984.1156,2,11,15.922304761904762,0,0,1,0,0,1,0
7866,15.6,0,-1.3840566706177766,126.9994,0,1,0,385.4982,2,28,8.14098717948718,0,1,0,0,1,0,0
7867,14.65,1,-2.311490337240513,52.8666,0,2,1,461.3994,2,9,3.6086416382252557,0,0,1,1,0,0,0
7868,6.885,1,-1.9660517582393617,108.7228,0,1,1,2542.0244,2,16,15.79125635439361,0,0,1,0,1,0,0
7869,7.285,0,-3.4648232953526095,176.0054,1,3,2,2626.581,1,4,24.15997254632807,0,0,1,0,0,1,0
7870,11.1,1,-2.9237720490170154,165.1526,2,3,1,1480.0734,2,26,14.878612612612613,0,0,1,0,0,1,0
7871,19.85,0,-3.655717403802,48.6376,1,3,3,1677.816,1,28,2.450256926952141,1,0,0,1,0,0,0
7872,10.5,0,-2.945888455149383,89.683,0,1,1,988.713,2,16,8.541238095238096,0,0,1,0,1,0,0
7873,8.485,0,-2.2849221060377403,104.699,0,1,0,103.199,1,28,12.339304655274013,0,1,0,0,1,0,0
7874,20.75,0,-3.8493723433005327,151.9024,0,2,1,2732.4432,0,11,7.320597590361446,0,0,1,0,0,1,0
7875,13.5,1,-2.0821008665518446,261.091,1,3,3,5522.811,2,28,19.340074074074074,1,0,0,0,0,0,1
7876,11.85,1,-2.9948632112980134,164.6526,2,3,1,2137.8838,2,26,13.894734177215192,0,0,1,0,0,1,0
7877,14.0,0,-3.7103561971602184,41.1454,0,2,1,503.3448,1,6,2.938957142857143,0,0,1,1,0,0,0
7878,20.2,0,-4.4387874804956455,154.634,2,3,1,4287.752,1,26,7.655148514851485,0,0,1,0,0,1,0
7879,19.0,0,-3.6108699627938368,127.0336,1,1,1,3962.8416,1,14,6.6859789473684215,0,0,1,0,1,0,0
7880,16.0,1,-1.7566897035801086,154.5972,2,3,1,1869.5664,2,26,9.662325,0,0,1,0,0,1,0
7881,20.2,1,-2.6777481799706293,155.563,0,1,0,469.389,2,28,7.701138613861386,0,1,0,0,0,1,0
7882,20.85,0,-3.428932848290835,181.666,2,3,1,1438.128,2,26,8.712997601918465,0,0,1,0,0,1,0
7883,19.0,0,-2.055853578013882,107.6622,2,3,1,1270.3464,2,26,5.6664315789473685,0,0,1,0,1,0,0
7884,13.0,1,-2.655148998841641,64.3484,0,2,1,2218.4456,2,9,4.949876923076923,0,0,1,1,0,0,0
7885,10.0,0,-2.5671353670404025,141.618,0,3,0,139.818,2,15,14.1618,0,1,0,0,0,1,0
7886,17.5,0,-2.948196209725474,103.999,0,2,1,1857.582,2,9,5.9428,0,0,1,0,1,0,0
7887,17.75,0,-2.9296841549322847,181.766,0,1,0,179.766,1,28,10.240338028169013,0,1,0,0,0,1,0
7888,19.5,0,-2.488683818316041,180.2002,0,2,1,5193.9058,2,6,9.241035897435896,0,0,1,0,0,1,0
7889,16.1,1,-2.525596740507944,124.2362,0,3,0,377.5086,2,15,7.716534161490682,0,1,0,0,1,0,0
7890,8.6,0,-2.6678202714177544,91.2146,0,2,1,2554.0088,1,9,10.606348837209303,0,0,1,0,1,0,0
7891,7.42,1,-3.6645306664782495,188.1872,1,3,3,6239.8776,2,28,25.362156334231805,1,0,0,0,0,1,0
7892,20.25,0,-3.31521977883295,220.1482,0,1,1,3066.6748,0,16,10.871516049382716,0,0,1,0,0,0,1
